t,event,top5,size,hour,day,nurses,pid,area,acuity,ctas,is_ems,is_critical,lwbs_min,base_min,one,two,three,chosen,requires_lab,lab_prob,requires_di,di_prob,di_modality,arrival_to_offload,queue,qlen,to,bonus_time,bonus_emscrit,bonus_download,score,doctor,doc_active_panel,busy,cap,chosen_acuity,chosen_bonus_time,chosen_bonus_emscrit,chosen_bonus_download,chosen_score,minutes,mode,touch,duration,ems_direct,add,total_bonus,steps,elapsed,offload_to_clear,total,service,attempt,critical,modality,reason,new_area
406.0,dispatch_cand,,,,,,207.0,A,0.6531903852167253,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.6531903852167253,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,176.0,A,0.5479027728490761,,,,,,,,,,,,,,,,,,,1.5999999999999999,0.0,5.0,6.444688889347013,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,193.0,A,0.40567154597764793,,,,,,,,,,,,,,,,,,,0.4,0.0,5.0,2.0359117530640733,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,181.0,A,1.614622987159719,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.814622987159719,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,175.0,A,1.4533986436190487,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.568065310285715,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,192.0,A,1.2799130698116274,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4959130698116274,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,202.0,A,1.0379921524107822,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1499921524107823,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,173.0,A,1.0313363272735607,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.639336327273561,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,191.0,A,1.0311903680659267,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4818570347325934,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,201.0,A,1.0082151642628683,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.2002151642628682,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,177.0,A,1.0068947387871674,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.2788947387871676,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,182.0,A,0.9181422846691535,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.6621422846691534,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,166.0,A,0.9049964585764461,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.952996458576446,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,197.0,A,0.895614274490452,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.311614274490452,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,198.0,A,0.8754309740062836,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.2594309740062837,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,206.0,A,0.8730440138042691,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9530440138042691,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,179.0,A,0.822789815096281,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.934789815096281,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,171.0,A,0.7933343761213808,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.5773343761213807,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,183.0,A,0.7732838651679137,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.453283865167914,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,184.0,A,0.7644241585168313,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4124241585168313,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,174.0,A,0.7474022375794747,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.243402237579475,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,180.0,A,0.6840677166705709,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.6840677166705715,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,196.0,A,0.6734739711355981,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1534739711355981,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,186.0,A,0.6111137491078991,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0671137491078992,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,195.0,A,0.3052984044368417,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.6999650711035084,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,148.0,A,0.06982496433303503,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.5258249643330353,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,dispatch_cand,,,,,,207.0,A,0.6531903852167253,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.6691903852167254,,,,,,,,,,,,,,,,,,,,,,,,,,
407.8910767766572,assess_end,,,,,,194.0,FAST,,,,,,,,,,,,,,,,,,,,,,,,DrFT1,,,,,,,,,,FAST,,,,,,,,,,,,,,,
407.8910767766572,lab_start,,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407.8910767766572,di_start,,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xray,,
408.0,download_acuity_bump,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.0,26.0,390.2604370317104,,,,,,,,
408.0,dispatch_cand,,,,,,176.0,A,0.5479027728490761,,,,,,,,,,,,,,,,,,,1.5999999999999999,0.0,5.0,6.478022222680346,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,193.0,A,0.40567154597764793,,,,,,,,,,,,,,,,,,,0.4,0.0,5.0,2.069245086397407,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,181.0,A,1.614622987159719,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.841289653826386,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,175.0,A,1.4533986436190487,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.589398643619049,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,192.0,A,1.2799130698116274,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.517246403144961,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,202.0,A,1.0379921524107822,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1659921524107824,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,173.0,A,1.0313363272735607,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.655336327273561,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,191.0,A,1.0311903680659267,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5031903680659267,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,201.0,A,1.0082151642628683,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.2162151642628682,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,177.0,A,1.0068947387871674,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.294894738787167,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,182.0,A,0.9181422846691535,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.6781422846691534,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,166.0,A,0.9049964585764461,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.968996458576446,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,197.0,A,0.895614274490452,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.327614274490452,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,198.0,A,0.8754309740062836,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.2754309740062837,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,206.0,A,0.8730440138042691,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9690440138042691,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,179.0,A,0.822789815096281,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.950789815096281,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,171.0,A,0.7933343761213808,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.593334376121381,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,183.0,A,0.7732838651679137,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4692838651679136,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,184.0,A,0.7644241585168313,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4284241585168314,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,174.0,A,0.7474022375794747,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.259402237579475,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,180.0,A,0.6840677166705709,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.7000677166705707,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,196.0,A,0.6734739711355981,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1694739711355981,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,186.0,A,0.6111137491078991,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0831137491078993,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,195.0,A,0.3052984044368417,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.7106317377701751,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,148.0,A,0.06982496433303503,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.536491630999702,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,dispatch_cand,,,,,,207.0,A,0.6531903852167253,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.6851903852167254,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,176.0,A,0.5479027728490761,,,,,,,,,,,,,,,,,,,1.5999999999999999,0.0,5.0,6.5113555560136795,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,193.0,A,0.40567154597764793,,,,,,,,,,,,,,,,,,,0.4,0.0,5.0,2.1025784197307402,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,181.0,A,1.614622987159719,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.867956320493052,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,175.0,A,1.4533986436190487,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.6107319769523825,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,192.0,A,1.2799130698116274,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.538579736478294,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,202.0,A,1.0379921524107822,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1819921524107821,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,173.0,A,1.0313363272735607,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.671336327273561,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,191.0,A,1.0311903680659267,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5245237013992603,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,201.0,A,1.0082151642628683,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.2322151642628683,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,177.0,A,1.0068947387871674,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.3108947387871672,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,182.0,A,0.9181422846691535,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.694142284669154,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,166.0,A,0.9049964585764461,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.984996458576446,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,197.0,A,0.895614274490452,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.343614274490452,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,198.0,A,0.8754309740062836,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.2914309740062835,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,206.0,A,0.8730440138042691,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9850440138042691,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,179.0,A,0.822789815096281,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.966789815096281,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,171.0,A,0.7933343761213808,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.6093343761213807,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,183.0,A,0.7732838651679137,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4852838651679137,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,184.0,A,0.7644241585168313,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4444241585168314,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,174.0,A,0.7474022375794747,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.275402237579475,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,180.0,A,0.6840677166705709,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.7160677166705707,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,196.0,A,0.6734739711355981,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1854739711355982,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,186.0,A,0.6111137491078991,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0991137491078993,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,195.0,A,0.3052984044368417,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.7212984044368418,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,148.0,A,0.06982496433303503,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.5471582976663685,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,dispatch_cand,,,,,,207.0,A,0.6531903852167253,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.7011903852167254,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,acute_queue_refresh,"[{'pid': 176, 'score': 7.147902772849076, 'acuity': 0.5479027728490761, 'bonus': 1.5999999999999999, 'rules': 5.0}, {'pid': 193, 'score': 5.805671545977648, 'acuity': 0.40567154597764793, 'bonus': 0.4, 'rules': 5.0}, {'pid': 181, 'score': 1.614622987159719, 'acuity': 1.614622987159719, 'bonus': 0.0, 'rules': 0.0}, {'pid': 175, 'score': 1.4533986436190487, 'acuity': 1.4533986436190487, 'bonus': 0.0, 'rules': 0.0}, {'pid': 192, 'score': 1.2799130698116274, 'acuity': 1.2799130698116274, 'bonus': 0.0, 'rules': 0.0}]",26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,acute_queue_refresh,"[{'pid': 176, 'score': 7.147902772849076, 'acuity': 0.5479027728490761, 'bonus': 1.5999999999999999, 'rules': 5.0}, {'pid': 193, 'score': 5.805671545977648, 'acuity': 0.40567154597764793, 'bonus': 0.4, 'rules': 5.0}, {'pid': 181, 'score': 1.614622987159719, 'acuity': 1.614622987159719, 'bonus': 0.0, 'rules': 0.0}, {'pid': 175, 'score': 1.4533986436190487, 'acuity': 1.4533986436190487, 'bonus': 0.0, 'rules': 0.0}, {'pid': 192, 'score': 1.2799130698116274, 'acuity': 1.2799130698116274, 'bonus': 0.0, 'rules': 0.0}]",26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,176.0,A,0.5479027728490761,,,,,,,,,,,,,,,,,,,1.5999999999999999,0.0,5.0,6.544688889347013,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,193.0,A,0.40567154597764793,,,,,,,,,,,,,,,,,,,0.4,0.0,5.0,2.1359117530640734,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,181.0,A,1.614622987159719,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.894622987159719,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,175.0,A,1.4533986436190487,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.632065310285716,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,192.0,A,1.2799130698116274,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5599130698116275,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,202.0,A,1.0379921524107822,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.1979921524107822,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,173.0,A,1.0313363272735607,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.687336327273561,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,191.0,A,1.0311903680659267,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5458570347325935,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,201.0,A,1.0082151642628683,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.2482151642628683,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,177.0,A,1.0068947387871674,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.3268947387871672,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,182.0,A,0.9181422846691535,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.7101422846691534,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,166.0,A,0.9049964585764461,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.000996458576446,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,197.0,A,0.895614274490452,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.359614274490452,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,198.0,A,0.8754309740062836,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.3074309740062837,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,206.0,A,0.8730440138042691,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.001044013804269,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,179.0,A,0.822789815096281,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.982789815096281,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,171.0,A,0.7933343761213808,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.625334376121381,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,183.0,A,0.7732838651679137,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.501283865167914,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,184.0,A,0.7644241585168313,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4604241585168314,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,174.0,A,0.7474022375794747,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.291402237579475,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,180.0,A,0.6840677166705709,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.7320677166705707,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,196.0,A,0.6734739711355981,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.2014739711355982,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,207.0,A,0.6531903852167253,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.7171903852167254,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,186.0,A,0.6111137491078991,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.1151137491078993,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,195.0,A,0.3052984044368417,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.7319650711035084,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,dispatch_cand,,,,,,148.0,A,0.06982496433303503,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.5578249643330353,,,,,,,,,,,,,,,,,,,,,,,,,,
410.00017399161703,offload_end,,,,,,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00017399161705,,,,,,,,,,,,,
410.00017399161703,enqueue,,,,,,205.0,A,,,True,,,,,,,,,,,,,,ACUTE,27.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
411.0,download_acuity_bump,,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,4.800000000000002,24.0,360.8379917807792,,,,,,,,
411.0,dispatch_cand,,,,,,176.0,A,0.5479027728490761,,,,,,,,,,,,,,,,,,,1.5999999999999999,0.0,5.0,6.578022222680346,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,193.0,A,0.40567154597764793,,,,,,,,,,,,,,,,,,,0.4,0.0,5.0,2.1692450863974067,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,181.0,A,1.614622987159719,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.921289653826387,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,175.0,A,1.4533986436190487,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.653398643619049,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,192.0,A,1.2799130698116274,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.581246403144961,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,202.0,A,1.0379921524107822,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.2139921524107822,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,173.0,A,1.0313363272735607,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.7033363272735604,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,191.0,A,1.0311903680659267,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5671903680659267,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,201.0,A,1.0082151642628683,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.2642151642628683,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,177.0,A,1.0068947387871674,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.3428947387871673,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,182.0,A,0.9181422846691535,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.7261422846691534,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,166.0,A,0.9049964585764461,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.016996458576446,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,197.0,A,0.895614274490452,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.3756142744904518,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,198.0,A,0.8754309740062836,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.3234309740062835,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,206.0,A,0.8730440138042691,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0170440138042691,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,179.0,A,0.822789815096281,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.998789815096281,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,171.0,A,0.7933343761213808,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.6413343761213812,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,183.0,A,0.7732838651679137,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5172838651679137,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,184.0,A,0.7644241585168313,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4764241585168314,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,174.0,A,0.7474022375794747,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.307402237579475,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,180.0,A,0.6840677166705709,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.7480677166705707,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,196.0,A,0.6734739711355981,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.2174739711355982,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,dispatch_cand,,,,,,207.0,A,0.6531903852167253,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.7331903852167253,,,,,,,,,,,,,,,,,,,,,,,,,,
